stop_lat,wheelchair_boarding,stop_code,stop_lon,stop_timezone,stop_url,parent_station,stop_desc,stop_name,location_type,stop_id,zone_id
39.908271,1,33929,-105.093194,,,,Vehicles Travelling Southeast,Uptown Ave & Destination Dr,0,33929,merged_115786296
39.77662,1,11188,-105.044261,,,,Vehicles Travelling West,W 44th Ave & Tennyson St,0,11188,merged_115786296
39.778466,1,11189,-105.134498,,,,Vehicles Travelling West,W 44th Ave & Van Gordon St,0,11189,merged_115786296
40.024917,1,10842,-105.25356,,,,Vehicles Travelling North,30th St & Mapleton Ave,0,10842,merged_115786296
40.029654,1,33258,-105.074474,,,,Vehicles Travelling North,2800 Block 119th St,0,33258,merged_115786296
40.034345,1,33259,-105.074492,,,,Vehicles Travelling North,119th St & Austin Ave,0,33259,merged_115786296
40.00985,1,17916,-105.09323,,,,Vehicles Travelling North,N 111th St & Beacon Hill Dr,0,17916,merged_115786296
40.007753,1,17915,-105.093237,,,,Vehicles Travelling North,N 111th St & Lucerne Dr,0,17915,merged_115786296
40.00574,1,17914,-105.093243,,,,Vehicles Travelling North,N 111th St & Starline Ave,0,17914,merged_115786296
39.991403,1,17910,-105.089906,,,,Vehicles Travelling West,E Spaulding St & S Public Rd,0,17910,merged_115786296
39.647585,1,20368,-104.829105,,,,Vehicles Travelling Southeast,S Parker Rd & Lehigh Ave,0,20368,merged_115786296
40.014576,1,20364,-105.186406,,,,Vehicles Travelling East,Arapahoe Rd & Valtec Ln,0,20364,merged_115786296
40.014585,1,20365,-105.166503,,,,Vehicles Travelling East,Arapahoe Rd & Willow Creek Dr,0,20365,merged_115786296
39.740189,1,12987,-105.076915,,,,Vehicles Travelling East,W Colfax Ave & Teller St,0,12987,merged_115786296
39.740256,1,12984,-104.899072,,,,Vehicles Travelling West,Colfax Ave & Syracuse St,0,12984,merged_115786296
39.740048,1,12983,-104.898351,,,,Vehicles Travelling East,Colfax Ave & Syracuse St,0,12983,merged_115786296
39.74026,1,12980,-105.128644,,,,Vehicles Travelling West,W Colfax Ave & Simms St,0,12980,merged_115786296
39.740426,1,12989,-105.044304,,,,Vehicles Travelling West,W Colfax Ave & Tennyson St,0,12989,merged_115786296
39.74044,1,12988,-105.077666,,,,Vehicles Travelling West,W Colfax Ave & Teller St,0,12988,merged_115786296
39.696614,1,15403,-104.947087,,,,Vehicles Travelling West,Mississippi Ave & S Madison St,0,15403,merged_115786296
39.696521,1,15402,-104.945915,,,,Vehicles Travelling East,Mississippi Ave & S Madison St,0,15402,merged_115786296
39.696762,1,15405,-105.002512,,,,Vehicles Travelling West,W Mississippi Ave & S Mariposa St,0,15405,merged_115786296
39.69664,1,15404,-105.002362,,,,Vehicles Travelling East,W Mississippi Ave & S Mariposa St,0,15404,merged_115786296
39.696704,1,15409,-104.854646,,,,Vehicles Travelling West,Mississippi Ave & S Moline St,0,15409,merged_115786296
39.696471,1,15408,-104.853844,,,,Vehicles Travelling East,Mississippi Ave & S Moline St,0,15408,merged_115786296
40.017238,1,18977,-105.276595,,,33700,Vehicles Travelling Southeast,Downtown Boulder Station Gate 1,0,18977,merged_115786296
39.677535,1,21454,-104.791167,,,,Vehicles Travelling South,S Buckley Rd & S Nucla Way,0,21454,merged_115786296
40.014444,1,19189,-105.244343,,,,Vehicles Travelling East,Arapahoe Ave & Foothills Pkwy Nearside,0,19189,merged_115786296
39.981301,1,19182,-105.245988,,,,Vehicles Travelling Northwest,S Broadway & Darley Ave,0,19182,merged_115786296
40.01478,1,19186,-105.24416,,,,Vehicles Travelling West,Arapahoe Ave & Foothills Pkwy Farside,0,19186,merged_115786296
40.014784,1,19185,-105.228538,,,,Vehicles Travelling West,Arapahoe Ave & Conestoga St,0,19185,merged_115786296
39.515456,1,34759,-104.769925,,,,Vehicles Travelling North,Dransfeldt Rd & Mainstreet,0,34759,merged_115786296
39.765517,1,24458,-105.003954,,,,Vehicles Travelling North,Navajo St & W 35th Ave,0,24458,merged_115786296
39.764586,1,24459,-105.004189,,,,Vehicles Travelling South,Navajo St & W 34th Ave,0,24459,merged_115786296
39.588366,1,22435,-104.960397,,,,Vehicles Travelling South,S University Blvd & Easter Ave,0,22435,merged_115786296
39.612221,1,22436,-104.756231,,,,Vehicles Travelling Southeast,Smoky Hill Rd & S Himalaya St,0,22436,merged_115786296
39.612415,1,22437,-104.75589,,,,Vehicles Travelling Northwest,Smoky Hill Rd & Himalaya St,0,22437,merged_115786296
39.99662,1,22432,-105.225853,,,,Vehicles Travelling West,Tenino Ave & 55th St,0,22432,merged_115786296
39.863827,1,33389,-104.982513,,,,Vehicles Travelling West,Eppinger Blvd & Grant St,0,33389,merged_115786296
40.153588,1,22438,-105.107119,,,,Vehicles Travelling South,S Pratt Pkwy & Elgin Ave,0,22438,merged_115786296
39.71177,1,22128,-104.791019,,,,Vehicles Travelling North,S Airport Blvd & Alameda Pl,0,22128,merged_115786296
39.706925,1,22129,-104.790818,,,,Vehicles Travelling North,S Airport Blvd & Alameda Pkwy,0,22129,merged_115786296
39.78538,1,26320,-104.905273,,,,Vehicles Travelling West,49th Ave & Pontiac St,0,26320,merged_115786296
39.976742,1,22122,-105.154297,,,,Vehicles Travelling Southwest,Via Appia & W Pine St,0,22122,merged_115786296
39.976473,1,22123,-105.15429,,,,Vehicles Travelling East,Via Appia & W Pine St,0,22123,merged_115786296
39.716289,1,22126,-104.791315,,,,Vehicles Travelling South,S Airport Blvd & Centretech Pkwy,0,22126,merged_115786296
39.71077,1,22127,-104.791317,,,,Vehicles Travelling South,S Airport Blvd & Alameda Pl,0,22127,merged_115786296
39.974297,1,22124,-105.161304,,,,Vehicles Travelling Southwest,Via Appia & Eldorado Ln,0,22124,merged_115786296
39.729654,1,13768,-105.025279,,,,Vehicles Travelling South,Federal Blvd & W 8th Ave,0,13768,merged_115786296
39.860971,1,13769,-105.024929,,,,Vehicles Travelling North,Federal Blvd & W 90th Pl,0,13769,merged_115786296
39.84866,1,13764,-105.025054,,,,Vehicles Travelling South,Federal Blvd & W 84th Ave,0,13764,merged_115786296
39.856551,1,13765,-105.024877,,,,Vehicles Travelling North,Federal Blvd & W 88th Ave,0,13765,merged_115786296
39.856776,1,13766,-105.025173,,,,Vehicles Travelling South,Federal Blvd & W 88th Ave,0,13766,merged_115786296
39.729677,1,13767,-105.025051,,,,Vehicles Travelling North,Federal Blvd & W 8th Ave,0,13767,merged_115786296
39.84141,1,13760,-105.025018,,,,Vehicles Travelling South,Federal Blvd & W 80th Ave,0,13760,merged_115786296
39.845136,1,13761,-105.02501,,,,Vehicles Travelling South,Federal Blvd & W 82nd Ave,0,13761,merged_115786296
39.845197,1,13762,-105.024724,,,,Vehicles Travelling North,Federal Blvd & W 82nd Ave,0,13762,merged_115786296
39.849698,1,13763,-105.024765,,,,Vehicles Travelling North,Federal Blvd & W 84th Ave,0,13763,merged_115786296
39.985832,1,19454,-105.227151,,,,Vehicles Travelling East,South Boulder Rd & Manhattan Dr,0,19454,merged_115786296
39.986652,1,19455,-105.175697,,,,Vehicles Travelling East,South Boulder Rd & 76th St,0,19455,merged_115786296
39.986726,1,19456,-105.163678,,,,Vehicles Travelling East,South Boulder Rd & McCaslin Blvd,0,19456,merged_115786296
39.987094,1,19450,-105.145305,,,,Vehicles Travelling West,South Boulder Rd & Centennial Dr W,0,19450,merged_115786296
39.986944,1,19451,-105.164914,,,,Vehicles Travelling West,South Boulder Rd & McCaslin Blvd,0,19451,merged_115786296
39.986033,1,19452,-105.227765,,,,Vehicles Travelling West,South Boulder Rd & Manhattan Dr,0,19452,merged_115786296
39.856035,1,22989,-104.940681,,,,Vehicles Travelling West,88th Ave & Colorado Blvd,0,22989,merged_115786296
39.899524,1,19459,-105.031905,,,,Vehicles Travelling East,W 112th Ave & Legacy Ridge Pkwy,0,19459,merged_115786296
40.017188,1,33383,-105.27225,,,,Vehicles Travelling East,Canyon Blvd & 17th St,0,33383,merged_115786296
39.908971,1,33930,-105.093698,,,,Vehicles Travelling Northwest,Uptown Ave & Destination Dr,0,33930,merged_115786296
39.972275,1,35404,-104.761051,,,,Vehicles Travelling East,Bromley Ln & Judicial Center Dr,0,35404,merged_115786296
39.989292,1,35407,-105.127983,,,,Vehicles Travelling South,CO 42 & Hecla Dr,0,35407,merged_115786296
39.951834,1,35406,-105.163984,,,,Vehicles Travelling West,Main St & Gateway Dr,0,35406,merged_115786296
39.748307,1,35400,-104.989777,,,,Vehicles Travelling Northeast,Stout St & 18th St,0,35400,merged_115786296
40.00109,1,35409,-105.130939,,,,Vehicles Travelling North,CO 42 & Baseline Rd,0,35409,merged_115786296
40.000625,1,35408,-105.131245,,,,Vehicles Travelling South,CO 42 & Baseline Rd,0,35408,merged_115786296
40.019339,1,11407,-105.225524,,,,Vehicles Travelling South,55th St & Central Ave,0,11407,merged_115786296
40.028682,1,11408,-105.225484,,,,Vehicles Travelling South,55th St & Valmont Rd,0,11408,merged_115786296
39.991296,1,22058,-105.084676,,,,Vehicles Travelling East,E Spaulding St & Dove Cove,0,22058,merged_115786296
39.6218,1,19984,-105.02687,,,,Vehicles Travelling Northeast,S Federal Blvd & W Progress Ave,0,19984,merged_115786296
39.636179,1,23609,-105.153285,,,,Vehicles Travelling West,W Quincy Ave & S Cole Ct,0,23609,merged_115786296
39.761988,1,25477,-105.012888,,,,Vehicles Travelling East,W 32nd Ave & Vallejo St,0,25477,merged_115786296
39.668125,1,25476,-104.814644,,,,Vehicles Travelling East,Yale Ave & S Elkhart St,0,25476,merged_115786296
39.825262,1,25471,-104.771671,,,,Vehicles Travelling North,Tower Rd & 71st Ave,0,25471,merged_115786296
39.761073,1,13379,-104.97327,,,,Vehicles Travelling North,Downing St & 31st Ave,0,13379,merged_115786296
39.825116,1,25472,-104.772011,,,,Vehicles Travelling South,Tower Rd & 71st Ave,0,25472,merged_115786296
39.754302,1,13375,-104.9733,,,,Vehicles Travelling North,Downing St & 26th Ave,0,13375,merged_115786296
39.749215,1,13373,-104.973418,,,,Vehicles Travelling South,Downing St & 22nd Ave,0,13373,merged_115786296
39.749717,1,13372,-104.973306,,,,Vehicles Travelling North,Downing St & 22nd Ave,0,13372,merged_115786296
39.74728,1,13371,-104.973232,,,,Vehicles Travelling North,Downing St & 20th Ave,0,13371,merged_115786296
39.745392,1,13370,-104.97318,,,,Vehicles Travelling North,Downing St & 18th Ave,0,13370,merged_115786296
39.768526,1,11053,-105.133188,,,,Vehicles Travelling Northeast,W 38th Ave & Union Ct,0,11053,merged_115786296
39.89999,1,24872,-104.86805,,,,Vehicles Travelling North,US 85 & 112th Ave,0,24872,merged_115786296
39.899281,1,24873,-104.869082,,,,Vehicles Travelling South,US 85 & 112th Ave,0,24873,merged_115786296
39.776183,1,24870,-104.830409,,,,Vehicles Travelling East,44th Ave & Cornish Way,0,24870,merged_115786296
39.776453,1,24871,-104.83092,,,,Vehicles Travelling West,44th Ave & Cornish Way,0,24871,merged_115786296
40.004529,1,21807,-105.406596,,,,Vehicles Travelling West,CO 119 & Boulder Falls,0,21807,merged_115786296
39.964857,1,21808,-105.504558,,,,Vehicles Travelling West,CO 119 & Stinky Gulch Rd,0,21808,merged_115786296
39.653111,1,20173,-104.984921,,,,Vehicles Travelling East,Hampden Ave & S Sherman St,0,20173,merged_115786296
39.65571,1,20171,-104.993607,,,,Vehicles Travelling South,S Elati St & Englewood Pkwy,0,20171,merged_115786296
39.654238,1,16844,-104.959552,,,,Vehicles Travelling South,S University Blvd & Hampden Ave,0,16844,merged_115786296
39.671598,1,16845,-104.959293,,,,Vehicles Travelling North,S University Blvd & Harvard Ave,0,16845,merged_115786296
39.584922,1,16842,-104.960444,,,,Vehicles Travelling South,S University Blvd & Geddes Ave,0,16842,merged_115786296
39.654511,1,16843,-104.959385,,,,Vehicles Travelling North,S University Blvd & Hampden Ave,0,16843,merged_115786296
39.616739,1,16840,-104.959948,,,,Vehicles Travelling South,S University Blvd & Garden Ln,0,16840,merged_115786296
39.585979,1,16841,-104.960141,,,,Vehicles Travelling North,S University Blvd & Geddes Ave,0,16841,merged_115786296
39.675113,1,16849,-104.959315,,,,Vehicles Travelling North,S University Blvd & Iliff Ave,0,16849,merged_115786296
40.177994,1,12176,-105.083162,,,,Vehicles Travelling South,Alpine St & Verdant Cir,0,12176,merged_115786296
40.175616,1,12177,-105.08316,,,,Vehicles Travelling South,Alpine St & Highland Dr,0,12177,merged_115786296
40.180865,1,12174,-105.083016,,,,Vehicles Travelling North,Alpine St & E Mountain View Ave,0,12174,merged_115786296
39.974894,1,29202,-105.087051,,,,Vehicles Travelling West,Public Rd & Viridian Dr,0,29202,merged_115786296
39.984322,1,29203,-104.823124,,,33850,Vehicles Travelling South,US 85 & Bridge St PnR,0,29203,merged_115786296
39.974324,1,29201,-105.086097,,,,Vehicles Travelling East,Public Rd & Viridian Dr,0,29201,merged_115786296
39.718458,1,10449,-105.067013,,,,Vehicles Travelling East,W 1st Ave & Lamar St,0,10449,merged_115786296
39.717744,1,10444,-104.942048,,,,Vehicles Travelling East,1st Ave & Harrison St,0,10444,merged_115786296
39.732905,1,10117,-104.865599,,,,Vehicles Travelling West,11th Ave & Havana St,0,10117,merged_115786296
39.718214,1,10447,-105.032991,,,,Vehicles Travelling West,W 1st Ave & Knox Ct,0,10447,merged_115786296
39.762154,1,10919,-105.077138,,,,Vehicles Travelling West,W 32nd Ave & Teller St,0,10919,merged_115786296
39.718582,1,10443,-105.064461,,,,Vehicles Travelling West,W 1st Ave & Ingalls St,0,10443,merged_115786296
39.773535,1,18804,-104.809647,,,,Vehicles Travelling North,Chambers Rd & 40th Ave,0,18804,merged_115786296
39.7768,1,18806,-104.810238,,,,Vehicles Travelling West,46th Ave & Chambers Rd,0,18806,merged_115786296
39.777447,1,18807,-104.813526,,,,Vehicles Travelling Northwest,46th Ave & Fraser Way,0,18807,merged_115786296
39.595235,1,21772,-104.96728,,,,Vehicles Travelling West,Arapahoe Rd & S High St,0,21772,merged_115786296
39.778155,1,18808,-104.816026,,,,Vehicles Travelling Northwest,46th Ave & Fairplay Way,0,18808,merged_115786296
39.779145,1,18809,-104.821176,,,,Vehicles Travelling West,46th Ave & Dearborn St,0,18809,merged_115786296
39.766037,1,21779,-104.984263,,,,Vehicles Travelling North,Brighton Blvd & 31st St,0,21779,merged_115786296
40.143965,1,33009,-105.133767,,,,Vehicles Travelling East,Clover Basin Dr & Dry Creek Dr,0,33009,merged_115786296
39.764835,1,33007,-104.898758,,,,Vehicles Travelling North,Syracuse St & 35th Ave,0,33007,merged_115786296
39.764794,1,33006,-104.898985,,,,Vehicles Travelling South,Syracuse St & 35th Ave,0,33006,merged_115786296
39.801958,1,33496,-104.922732,,,,Vehicles Travelling West,58th Ave & Holly St,0,33496,merged_115786296
39.885341,1,24204,-105.017432,,,,Vehicles Travelling West,W 104th Ave & Bryant St,0,24204,merged_115786296
39.738922,1,14721,-104.999756,,,,Vehicles Travelling North,Kalamath St & W 14th Ave,0,14721,merged_115786296
39.73664,1,14720,-105.000285,,,,Vehicles Travelling South,Kalamath St & W 13th Ave,0,14720,merged_115786296
39.739508,1,14723,-105.000259,,,,Vehicles Travelling South,Kalamath St & W Colfax Ave,0,14723,merged_115786296
39.730239,1,14722,-105.000249,,,,Vehicles Travelling South,Kalamath St & W 9th Ave,0,14722,merged_115786296
39.740646,1,14724,-104.999836,,,,Vehicles Travelling Northeast,Stout St & W Colfax Ave,0,14724,merged_115786296
39.735434,0,34233,-105.03288,,,,Vehicles Travelling North,Knox Station,1,34233,merged_115786296
39.737418,0,34232,-105.024806,,,,Vehicles Travelling North,Decatur-Federal Station,1,34232,merged_115786296
39.735028,0,34235,-105.053634,,,,Vehicles Travelling North,Sheridan Station,1,34235,merged_115786296
39.734568,0,34234,-105.040036,,,,Vehicles Travelling North,Perry Station,1,34234,merged_115786296
39.736884,0,34237,-105.081096,,,,Vehicles Travelling North,Lakewood-Wadsworth Station,1,34237,merged_115786296
39.736672,0,34236,-105.066483,,,,Vehicles Travelling North,Lamar Station,1,34236,merged_115786296
39.737381,0,34239,-105.119365,,,,Vehicles Travelling North,Oak Station,1,34239,merged_115786296
39.736531,0,34238,-105.099528,,,,Vehicles Travelling North,Garrison Station,1,34238,merged_115786296
39.827154,1,35181,-105.055151,,,,Vehicles Travelling East,5400 Block W 72nd Ave,0,35181,merged_115786296
39.807062,1,35182,-104.771986,,,,Vehicles Travelling North,Tower Rd & 61st Ave,0,35182,merged_115786296
39.807006,1,35183,-104.772253,,,,Vehicles Travelling South,Tower Rd & 61st Ave,0,35183,merged_115786296
39.740059,1,12885,-104.943664,,,,Vehicles Travelling East,Colfax Ave & Garfield St,0,12885,merged_115786296
39.856421,1,11814,-104.984264,,,,Vehicles Travelling West,88th Ave & Grant St,0,11814,merged_115786296
39.601315,0,33705,-104.887494,,,,Vehicles Travelling North,Arapahoe at Village Center Station,1,33705,merged_115786296
39.627524,0,33706,-104.904746,,,,Vehicles Travelling North,Belleview Station,1,33706,merged_115786296
39.708879,0,33707,-104.989493,,,,Vehicles Travelling North,Broadway Marketplace,1,33707,merged_115786296
40.196018,1,34589,-105.104657,,,,Vehicles Travelling West,21st Ave & Terry St  {1st Pass},0,34589,merged_115786296
39.754789,1,34588,-104.839819,,,34683,Vehicles Travelling South,Fitzsimons Station,0,34588,B_merged_115786297
39.755008,1,34587,-104.840933,,,34683,Vehicles Travelling North,Fitzsimons Station,0,34587,B_merged_115786297
39.739748,1,34586,-104.826916,,,34682,Vehicles Travelling South,Colfax Station,0,34586,B_merged_115786297
39.740689,1,34585,-104.826999,,,34682,Vehicles Travelling North,Colfax Station,0,34585,B_merged_115786297
39.73446,1,34584,-104.82369,,,34681,Vehicles Travelling South,13th Ave Station,0,34584,B_merged_115786297
39.735376,1,34583,-104.823497,,,34681,Vehicles Travelling North,13th Ave Station,0,34583,B_merged_115786297
39.71895,1,34582,-104.825879,,,34680,Vehicles Travelling South,2nd & Abilene Station,0,34582,C_merged_115786299
39.719781,1,34581,-104.825491,,,34680,Vehicles Travelling North,2nd & Abilene Station,0,34581,C_merged_115786299
39.70843,1,34580,-104.819136,,,34678,Vehicles Travelling North,Aurora Metro Center Station,0,34580,C_merged_115786299
39.740082,1,35368,-104.949184,,,,Vehicles Travelling East,Colfax Ave & Steele St,0,35368,merged_115786296
39.740067,1,35369,-104.892574,,,,Vehicles Travelling East,Colfax Ave & Uinta St,0,35369,merged_115786296
39.858851,0,35364,-104.952449,,,,Vehicles Travelling North,Original Thornton / 88th Ave Station,1,35364,merged_115786296
39.881986,0,35365,-104.940968,,,,Vehicles Travelling North,Thornton Crossroads / 104th Ave Station,1,35365,merged_115786296
39.902677,0,35366,-104.959583,,,,Vehicles Travelling North,Northglenn / 112th Ave Station,1,35366,merged_115786296
39.922525,0,35367,-104.962657,,,,Vehicles Travelling North,Eastlake /124th Ave,1,35367,merged_115786296
39.98976,1,35360,-105.127729,,,,Vehicles Travelling North,Courtesy Rd & Hecla Dr,0,35360,merged_115786296
39.784667,0,35362,-104.967472,,,,Vehicles Travelling North,48th Ave/Brighton Blvd @ Nat`L Western Ctr,1,35362,merged_115786296
39.826497,0,35363,-104.942292,,,,Vehicles Travelling North,Commerce City / 72nd Ave Station,1,35363,merged_115786296
39.782484,1,11238,-104.861644,,,,Vehicles Travelling West,47th Ave & Joliet St,0,11238,merged_115786296
39.782227,1,11231,-104.865472,,,,Vehicles Travelling East,47th Ave & Havana St,0,11231,merged_115786296
39.782496,1,11232,-104.866336,,,,Vehicles Travelling West,47th Ave & Havana St,0,11232,merged_115786296
39.782231,1,11235,-104.862942,,,,Vehicles Travelling East,47th Ave & Ironton St,0,11235,merged_115786296
39.78248,1,11236,-104.863622,,,,Vehicles Travelling West,47th Ave & Ironton St,0,11236,merged_115786296
39.782235,1,11237,-104.860638,,,,Vehicles Travelling East,47th Ave & Joliet St,0,11237,merged_115786296
39.679398,0,33708,-104.937673,,,,Vehicles Travelling North,Colorado Station,1,33708,merged_115786296
39.561964,0,33709,-104.870532,,,,Vehicles Travelling North,County Line Station,1,33709,merged_115786296
39.6892,1,15801,-104.98049,,,,Vehicles Travelling South,S Pearl St & Florida Ave,0,15801,merged_115786296
39.728869,1,22338,-104.845352,,,,Vehicles Travelling West,Del Mar Cir & Quari St,0,22338,merged_115786296
39.728841,1,22337,-104.845939,,,,Vehicles Travelling East,Del Mar Cir & Quari Ct,0,22337,merged_115786296
39.69986,1,13129,-104.94086,,,,Vehicles Travelling South,S Colorado Blvd & Kentucky Ave,0,13129,merged_115786296
39.710053,1,22331,-104.912748,,,,Vehicles Travelling North,S Monaco Pkwy & Nevada Pl,0,22331,merged_115786296
39.509096,1,25318,-104.763797,,,,Vehicles Travelling South,S Parker Rd & Twentymile Rd,0,25318,merged_115786296
39.511096,1,25319,-104.763655,,,,Vehicles Travelling North,S Parker Rd & Hilltop Rd,0,25319,merged_115786296
40.188073,1,25648,-105.130778,,,,Vehicles Travelling North,Hover St & 17th Ave,0,25648,merged_115786296
39.682392,1,25310,-104.903328,,,,Vehicles Travelling North,S Quebec St & Jewell Ave,0,25310,merged_115786296
39.710135,1,25312,-105.08606,,,,Vehicles Travelling North,S Allison Pkwy & W Alameda Ave,0,25312,merged_115786296
39.710594,1,25313,-105.08633,,,,Vehicles Travelling South,S Allison Pkwy & W Alameda Ave,0,25313,merged_115786296
39.983355,1,25314,-105.090564,,,,Vehicles Travelling South,S Public Rd & Miners Dr,0,25314,merged_115786296
39.983795,1,25315,-105.090375,,,,Vehicles Travelling North,S Public Rd & Miners Dr,0,25315,merged_115786296
39.686166,1,25316,-104.903579,,,,Vehicles Travelling South,S Quebec St & Cherry Creek S Dr,0,25316,merged_115786296
39.686206,1,25317,-104.903347,,,,Vehicles Travelling North,S Quebec St & Cherry Creek S Dr,0,25317,merged_115786296
39.696688,1,23428,-104.86063,,,,Vehicles Travelling West,Mississippi Ave & S Kenton Way,0,23428,merged_115786296
39.791873,1,23429,-104.818437,,,,Vehicles Travelling East,Maxwell Pl & Sable St,0,23429,merged_115786296
39.768557,1,23424,-104.865177,,,,Vehicles Travelling West,Smith Rd & Havana St,0,23424,merged_115786296
39.76968,1,23425,-104.865637,,,,Vehicles Travelling North,Havana St & 37th Ave,0,23425,merged_115786296
39.771796,1,23420,-104.865953,,,,Vehicles Travelling South,Havana St & 40th Ave,0,23420,merged_115786296
39.768237,1,23422,-104.863331,,,,Vehicles Travelling East,Smith Rd & Havana St (Denver County Jail),0,23422,merged_115786296
39.768057,1,23423,-104.860921,,,,Vehicles Travelling East,Colorado Department of Corrections,0,23423,merged_115786296
39.77325,1,16613,-104.913234,,,,Vehicles Travelling West,Smith Rd & Monaco Pkwy,0,16613,merged_115786296
39.772937,1,16612,-104.91155,,,,Vehicles Travelling East,Smith Rd & Magnolia St,0,16612,merged_115786296
39.772473,1,16615,-104.908407,,,,Vehicles Travelling East,Smith Rd & Oneida St,0,16615,merged_115786296
39.772823,1,16614,-104.910087,,,,Vehicles Travelling West,Smith Rd & Newport St,0,16614,merged_115786296
39.739645,1,22596,-105.109763,,,,Vehicles Travelling South,Kipling St & W Colfax Ave,0,22596,merged_115786296
39.827447,1,22594,-105.051151,,,,Vehicles Travelling West,W 72nd Ave & Yates St,0,22594,merged_115786296
39.610218,1,12762,-105.017718,,,,Vehicles Travelling East,W Church Ave & S Nevada St,0,12762,merged_115786296
39.594883,1,22599,-104.870012,,,,Vehicles Travelling East,Arapahoe Rd & S Galena St,0,22599,merged_115786296
39.764516,1,10949,-104.943025,,,,Vehicles Travelling West,Bruce Randolph Ave & Jackson St,0,10949,merged_115786296
39.764443,1,10948,-104.968644,,,,Vehicles Travelling East,Bruce Randolph Ave & Franklin St,0,10948,merged_115786296
39.764401,1,10941,-104.940151,,,,Vehicles Travelling East,Bruce Randolph Ave & Colorado Blvd,0,10941,merged_115786296
39.734938,1,33968,-105.053456,,,34235,Vehicles Travelling South,Sheridan Station,0,33968,merged_115786296
39.764413,1,10943,-104.955829,,,,Vehicles Travelling East,Bruce Randolph Ave & Elizabeth St,0,10943,merged_115786296
39.764514,1,10942,-104.941295,,,,Vehicles Travelling West,Bruce Randolph Ave & Colorado Blvd,0,10942,merged_115786296
39.764526,1,10945,-104.954089,,,,Vehicles Travelling West,Bruce Randolph Ave & Fillmore St,0,10945,merged_115786296
39.764406,1,10944,-104.953925,,,,Vehicles Travelling East,Bruce Randolph Ave & Fillmore St,0,10944,merged_115786296
39.764563,1,10947,-104.968739,,,,Vehicles Travelling West,Bruce Randolph Ave & Franklin St,0,10947,merged_115786296
39.732998,1,14319,-104.834055,,,,Vehicles Travelling West,Hoffman Blvd & Wheeling St,0,14319,merged_115786296
39.784289,1,16477,-105.053117,,,,Vehicles Travelling North,Sheridan Blvd & W 48th Ave,0,16477,merged_115786296
39.776148,1,16476,-105.053348,,,,Vehicles Travelling South,Sheridan Blvd & W 44th Ave,0,16476,merged_115786296
39.77153,1,16475,-105.053332,,,,Vehicles Travelling South,Sheridan Blvd & W 41st Ave,0,16475,merged_115786296
39.773248,1,16474,-105.053152,,,,Vehicles Travelling North,Sheridan Blvd & W 41st Ave,0,16474,merged_115786296
39.720917,1,16473,-105.053192,,,,Vehicles Travelling North,Sheridan Blvd & W 2nd Ave,0,16473,merged_115786296
39.769019,1,16471,-105.053335,,,,Vehicles Travelling South,Sheridan Blvd & W 38th Ave,0,16471,merged_115786296
39.769622,1,16470,-105.053139,,,,Vehicles Travelling North,Sheridan Blvd & W 38th Ave,0,16470,merged_115786296
39.78605,1,16479,-105.053359,,,,Vehicles Travelling South,Sheridan Blvd & 49th Ave,0,16479,merged_115786296
39.786045,1,16478,-105.053162,,,,Vehicles Travelling North,Sheridan Blvd & W 49th Ave,0,16478,merged_115786296
39.737482,1,33964,-105.119769,,,34239,Vehicles Travelling East,Oak Station Gate D,0,33964,merged_115786296
39.734688,1,33965,-105.039597,,,34234,Vehicles Travelling East,Perry Station,0,33965,A_merged_115786298
39.64235,1,24990,-105.026087,,,,Vehicles Travelling West,W Oxford Ave & S Federal Blvd,0,24990,merged_115786296
39.848909,1,21160,-104.992203,,,,Vehicles Travelling East,W 84th Ave & Elati St,0,21160,merged_115786296
39.748157,1,21167,-104.991924,,,,Vehicles Travelling Southwest,Champa St & 18th St,0,21167,merged_115786296
39.749497,1,21166,-104.990196,,,,Vehicles Travelling South,Champa St & 19th St,0,21166,merged_115786296
39.549574,1,24997,-104.992589,,,,Vehicles Travelling West,Highlands Ranch Pkwy & S Broadway,0,24997,merged_115786296
39.729873,1,14317,-104.840897,,,,Vehicles Travelling Southwest,Hoffman Blvd & Salem St,0,14317,merged_115786296
39.86357,1,18325,-105.022364,,,,Vehicles Travelling West,W 92nd Ave & Elm Ct,0,18325,merged_115786296
39.863581,1,18324,-105.019956,,,,Vehicles Travelling West,W 92nd Ave & Camenish St,0,18324,merged_115786296
39.656238,1,26179,-104.999351,,,33712,Vehicles Travelling South,Englewood Station Gate G,0,26179,merged_115786296
39.656131,1,26178,-104.999399,,,33712,Vehicles Travelling West,Englewood Station Gate F,0,26178,merged_115786296
39.737489,1,33962,-105.120704,,,34239,Vehicles Travelling East,Oak Station Gate B,0,33962,merged_115786296
39.863568,1,18326,-105.025749,,,,Vehicles Travelling West,W 92nd Ave & Federal Blvd,0,18326,merged_115786296
39.655756,1,26175,-104.999554,,,33712,Vehicles Travelling North,Englewood Station Gate C,0,26175,merged_115786296
39.655319,1,26174,-104.999591,,,33712,Vehicles Travelling East,Englewood Station Gate B,0,26174,merged_115786296
39.655819,1,26176,-104.999518,,,33712,Vehicles Travelling North,Englewood Station Gate D,0,26176,merged_115786296
39.569941,1,21343,-104.960592,,,,Vehicles Travelling South,S University Blvd & Otero Ave,0,21343,merged_115786296
