block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id
a_76  6,76,0,US36 & Bfld,1317154,SA,115554539
a_101  5,101S,0,Special Service 30th & Downing,1329602,MT,115781980
a_36  1,36,1,Littleton,1318285,WK,115568467
a_101  5,101S,1,Special Service Mineral Station,1329605,MT,115781983
a_101  3,101S,1,Special Service Mineral Station,1329605,MT,115781982
a_135  8,139,1,Nine Mile Stn via Quincy,1316830,SU,115545835
a_A  5,A,1,Union Station,1317216,MT,115555955
a_A  6,A,1,Union Station,1317216,MT,115555954
a_3  2,3,1,Federal Center,1316991,WK,115549758
a_A  3,A,1,Union Station,1317216,MT,115555956
a_A  1,A,1,Union Station,1317216,MT,115555951
a_A  2,A,1,Union Station,1317216,MT,115555950
a_A  7,A,1,Union Station,1317216,MT,115555953
a_A  4,A,1,Union Station,1317216,MT,115555952
a_3  3,3,1,Federal Center,1316988,WK,115549752
a_3  5,3,1,Federal Center,1316991,WK,115549753
a_3  3,3,1,Federal Center,1316988,WK,115549750
a_3  7,3,1,Federal Center,1316991,WK,115549751
a_3  7,3,1,Federal Center,1316991,WK,115549756
a_3  4,3,1,Federal Center,1316988,WK,115549757
a_3  4,3,1,Federal Center,1316988,WK,115549754
a_3  7,3,1,Federal Center,1316991,WK,115549755
a_105  5,105,0,Central Park,1316694,SA,115542176
a_49  4,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SA,115552953
a_FREE 26,FREE,1,Free MallRide Union Station,1318341,WK,115569798
a_15L  8,15L,1,Decatur Station via E Colfax,1316885,SA,115546953
a_FREE 23,FREE,1,Free MallRide Union Station,1318341,WK,115569799
a_31  3,31,1,Evans,1318220,SA,115567392
a_31  4,31,1,Evans,1318219,SA,115567393
a_31  7,31,1,Evans,1318221,SA,115567390
a_31  1,31,1,Evans,1318219,SA,115567391
a_31  2,31,1,Evans,1318220,SA,115567396
a_31  8,31,1,Evans,1318219,SA,115567397
a_31  9,31,1,Evans,1318219,SA,115567394
a_31  7,31,1,Evans,1318219,SA,115567395
a_31  9,31,1,Evans,1318219,SA,115567398
a_31  1,31,1,Evans,1318219,SA,115567399
a_105  4,105,0,Central Park,1316694,SA,115542175
a_FREE  4,FREE,0,Free MallRide Civic Center,1318331,SA,115569006
a_49  2,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SA,115552954
a_A  5,A,0,Denver Airport,1317213,MT,115555838
a_A  3,A,0,Denver Airport,1317213,MT,115555839
a_A  7,A,0,Denver Airport,1317213,MT,115555836
a_A  6,A,0,Denver Airport,1317213,MT,115555837
a_A  1,A,0,Denver Airport,1317213,MT,115555834
a_A  4,A,0,Denver Airport,1317213,MT,115555835
a_A  3,A,0,Denver Airport,1317213,MT,115555832
a_A  2,A,0,Denver Airport,1317213,MT,115555833
a_A  4,A,1,Union Station,1317216,FR,115555830
a_A  5,A,0,Denver Airport,1317213,MT,115555831
a_49  1,49,0,Commerce City & 72nd Ave Stn via 60th & Dahlia,1317087,SA,115552955
a_FREE 20,FREE,1,Free MallRide Union Station,1318341,WK,115569792
a_36  2,36,0,Evans,1318283,SA,115568381
a_FREE 23,FREE,1,Free MallRide Union Station,1318341,WK,115569793
a_FREE  2,FREE,1,Free MallRide Union Station,1318341,WK,115569909
a_105  4,105,0,Central Park,1316694,WK,115542413
a_38  2,38,0,Central Park Station,1318355,SU,115570463
a_48  1,48,0,60th & Dahlia via 48th & Brighton Stn,1317077,SA,115552736
a_SKIP  1,SKIP,0,Front Range/Broadway,1318145,WK,115566721
a_65  3,65,1,DTC via Monaco,1317137,SA,115553832
a_117  2,117N,0,124th - Eastlake,1316766,SU,115544269
a_117  1,117N,0,124th - Eastlake,1316766,SU,115544268
a_117  1,117N,0,124th - Eastlake,1316766,SU,115544265
a_117  3,117N,0,124th - Eastlake,1316766,SU,115544264
a_117  3,117N,0,124th - Eastlake,1316766,SU,115544267
a_117  2,117N,0,124th - Eastlake,1316766,SU,115544266
a_117  2,117N,0,124th - Eastlake,1316766,SU,115544260
a_117  1,117N,0,124th - Eastlake,1316766,SU,115544263
a_117  3,117N,0,124th - Eastlake,1316766,SU,115544262
a_0  1,0,1,Englewood Station,1316572,SA,115538316
a_101 95,101E,0,E-Line Union Station,1329694,FR_3787,115785279
a_101 91,101E,0,E-Line Union Station,1329694,FR_3787,115785278
a_101 93,101E,0,E-Line Union Station,1329651,FR_3787,115785273
a_101 94,101E,0,E-Line Union Station,1329651,FR_3787,115785272
a_101 96,101E,0,E-Line Union Station,1329651,FR_3787,115785271
a_101 93,101E,0,E-Line Union Station,1329651,FR_3787,115785270
a_101 92,101E,0,E-Line Union Station,1329694,FR_3787,115785277
a_101 93,101E,0,E-Line Union Station,1329651,FR_3787,115785276
a_101 94,101E,0,E-Line Union Station,1329651,FR_3787,115785275
a_101 96,101E,0,E-Line Union Station,1329651,FR_3787,115785274
a_40  4,40,1,Southmoor via Colorado Blvd,1317043,SU,115551339
a_40  1,40,1,Southmoor via Colorado Blvd,1317043,SU,115551338
a_40  4,40,1,Southmoor via Colorado Blvd,1317043,SU,115551335
a_101  4,101S,0,Special Service 30th & Downing,1329602,MT,115781845
a_40  2,40,1,Southmoor via Colorado Blvd,1317043,SU,115551337
a_40  5,40,1,Southmoor via Colorado Blvd,1317043,SU,115551336
a_40  3,40,1,Southmoor via Colorado Blvd,1317043,SU,115551331
a_40  3,40,1,Southmoor via Colorado Blvd,1317043,SU,115551330
a_40  1,40,1,Southmoor via Colorado Blvd,1317043,SU,115551333
a_40  5,40,1,Southmoor via Colorado Blvd,1317043,SU,115551332
a_46  1,46,0,Cherry Creek,1317075,WK,115552688
a_46  4,46,0,Cherry Creek,1317075,WK,115552689
a_65  3,65,1,DTC via Monaco,1317137,SA,115553834
a_46  4,46,0,Cherry Creek,1317075,WK,115552684
a_46  1,46,0,Cherry Creek,1317075,WK,115552685
a_46  3,46,0,Cherry Creek,1317075,WK,115552686
a_46  3,46,0,Cherry Creek,1317075,WK,115552687
a_46  1,46,0,Cherry Creek,1317075,WK,115552680
a_46  4,46,0,Cherry Creek,1317075,WK,115552681
a_46  2,46,0,Cherry Creek,1317075,WK,115552682
a_46  4,46,0,Cherry Creek,1317075,WK,115552683
a_JUMP  6,JUMP,1,Dwtn Boulder,1318081,SA,115566045
a_40  7,40,1,Southmoor via Colorado Blvd,1317043,WK,115551461
a_225  2,JUMP,1,Dwtn Boulder,1318081,SA,115566047
a_JUMP  7,JUMP,1,Dwtn Boulder,1318081,SA,115566046
a_JUMP  6,JUMP,0,Erie Community Center,1318074,SA,115566041
a_JUMP  9,JUMP,0,Erie Community Center,1318074,SA,115566040
a_JUMP  6,JUMP,0,Erie Community Center,1318074,SA,115566043
a_40  3,40,1,Southmoor via Colorado Blvd,1317043,WK,115551460
a_JUMP  6,JUMP,1,Dwtn Boulder,1318081,SA,115566049
a_40  5,40,1,Southmoor via Colorado Blvd,1317043,WK,115551463
a_324  2,324,0,Park Ridge/Main 324 FREE,1317944,SU,115564995
a_40  8,40,1,Southmoor via Colorado Blvd,1317043,WK,115551462
a_107 24,107R,0,R Line Peoria Station,1316699,SA,115563679
a_107 23,107R,0,R Line Peoria Station,1316699,SA,115563678
a_324  1,324,0,Park Ridge/Main 324 FREE,1317944,SU,115564994
a_107 22,107R,0,R Line Peoria Station,1316699,SA,115563675
a_107 24,107R,0,R Line Peoria Station,1316699,SA,115563674
a_107 25,107R,0,R Line Peoria Station,1316699,SA,115563677
a_107 21,107R,0,R Line Peoria Station,1316699,SA,115563676
a_107 21,107R,0,R Line Peoria Station,1316699,SA,115563671
a_107 22,107R,0,R Line Peoria Station,1316699,SA,115563670
a_107 23,107R,0,R Line Peoria Station,1316699,SA,115563673
a_107 25,107R,0,R Line Peoria Station,1316699,SA,115563672
a_402L  1,402L,0,Park Meadows Mall,1317047,SA,115551483
a_40 31,40,1,Southmoor via Colorado Blvd,1317043,WK,115551482
a_40  8,40,1,Southmoor via Colorado Blvd,1317043,WK,115551481
a_40  6,40,1,Southmoor via Colorado Blvd,1317043,WK,115551480
a_402L  1,402L,0,Park Meadows Mall,1317047,SA,115551487
a_40  7,40,1,Southmoor via Colorado Blvd,1317043,WK,115551467
a_402L  2,402L,0,Park Meadows Mall,1317047,SA,115551485
a_73  4,73,1,Belleview Stn via Quebec,1317152,SA,115554308
a_73  2,73,1,Belleview Stn via Quebec,1317152,SA,115554307
a_73  1,73,1,Belleview Stn via Quebec,1317152,SA,115554306
a_402L  1,402L,0,Park Meadows Mall,1317047,SA,115551489
a_73  4,73,1,Belleview Stn via Quebec,1317152,SA,115554304
a_73  2,73,1,Belleview Stn via Quebec,1317152,SA,115554303
a_73  1,73,1,Belleview Stn via Quebec,1317152,SA,115554302
a_73  3,73,1,Belleview Stn via Quebec,1317152,SA,115554301
a_73  4,73,1,Belleview Stn via Quebec,1317152,SA,115554300
a_12  3,12,0,38th & Blake Station via Downing St,1316776,WK,115544489
a_12  1,12,0,38th & Blake Station via Downing St,1316776,WK,115544488
a_42  3,45,0,Green Valley Ranch,1317070,SU,115552462
a_42  8,45,0,Green Valley Ranch,1317070,SU,115552463
a_42  6,45,0,Green Valley Ranch,1317070,SU,115552464
a_42  9,45,0,Green Valley Ranch,1317070,SU,115552465
a_42  1,45,0,Green Valley Ranch,1317070,SU,115552466
a_42  2,45,0,Green Valley Ranch,1317070,SU,115552467
a_12  1,12,0,38th & Blake Station via Downing St,1316776,WK,115544481
a_12  5,12,0,38th & Blake Station via Downing St,1316776,WK,115544480
a_12  2,12,0,38th & Blake Station via Downing St,1316776,WK,115544483
a_12  2,12,0,38th & Blake Station via Downing St,1316776,WK,115544482
a_12  4,12,0,38th & Blake Station via Downing St,1316776,WK,115544485
a_12  3,12,0,38th & Blake Station via Downing St,1316776,WK,115544484
a_12 21,12,0,38th & Blake Station via Downing St,1316776,WK,115544487
a_12  5,12,0,38th & Blake Station via Downing St,1316776,WK,115544486
a_101 97,101E,0,E-Line Union Station,1329694,FR_3787,115785909
a_BOLT  1,BOLT,1,Dtwn Boulder,1317988,WK,115565462
a_DASH  1,DASH,1,Dtwn Boulder,1317997,WK,115565631
a_DASH  2,DASH,1,Dtwn Boulder,1317997,WK,115565630
a_DASH  3,DASH,1,Dtwn Boulder,1317997,WK,115565637
a_DASH  4,DASH,1,Dtwn Boulder,1317997,WK,115565636
a_A  7,A,0,Denver Airport,1317213,MT,115555854
a_BOLT  3,BOLT,1,Dtwn Boulder,1317988,WK,115565463
a_101 94,101E,0,E-Line Union Station,1329694,FR_3787,115785901
a_DASH  1,DASH,1,Dtwn Boulder,1317997,WK,115565639
a_DASH  2,DASH,1,Dtwn Boulder,1317997,WK,115565638
a_101 91,101E,0,E-Line Union Station,1329694,FR_3787,115785905
a_BOLT  5,BOLT,1,Dtwn Boulder,1317988,WK,115565460
a_101 92,101E,0,E-Line Union Station,1329694,FR_3787,115785907
a_103 72,103W,1,W-Line Jeffco,1316679,SU,115563491
a_103 78,103W,1,W-Line Federal Ctr,1316678,SU,115563490
a_103 73,103W,1,W-Line Jeffco,1316679,SU,115563493
a_BOLT  4,BOLT,1,Dtwn Boulder,1317988,WK,115565461
a_103 74,103W,1,W-Line Jeffco,1316679,SU,115563495
a_103 76,103W,1,W-Line Federal Ctr,1316678,SU,115563494
a_103 71,103W,1,W-Line Jeffco,1316679,SU,115563497
a_103 77,103W,1,W-Line Federal Ctr,1316678,SU,115563496
a_103 72,103W,1,W-Line Jeffco,1316679,SU,115563499
a_103 78,103W,1,W-Line Federal Ctr,1316678,SU,115563498
a_BOLT  1,BOLT,1,Dtwn Boulder,1317988,WK,115565467
a_101  1,101S,0,Special Service 30th & Downing,1329602,SA,115781578
a_BOLT  2,BOLT,1,Dtwn Boulder,1317988,WK,115565464
a_101  4,101S,0,Special Service 30th & Downing,1329601,SA,115781574
a_101  1,101S,0,Special Service 30th & Downing,1329602,SA,115781575
a_101  3,101S,0,Special Service 30th & Downing,1329602,SA,115781576
a_BOLT  5,BOLT,1,Dtwn Boulder,1317988,WK,115565465
a_101  1,101S,0,Special Service 30th & Downing,1329601,SA,115781572
a_101  2,101S,0,Special Service 30th & Downing,1329601,SA,115781573
a_11  9,11,1,Lakewood Commons,1316724,SA,115543304
a_42  2,45,1,Peoria Stn via Montbello,1317074,SA,115552417
a_107 25,107R,0,R Line Peoria Station,1316699,FR,115563511
a_11  8,11,1,Lakewood Commons,1316724,WK,115543398
a_11  6,11,0,Aurora Metro Cntr via Mississippi,1316714,SA,115543282
a_11  8,11,1,Broadway Stn,1316722,SA,115543283
a_11  5,11,0,Aurora Metro Cntr via Mississippi,1316715,SA,115543280
a_11  5,11,0,Aurora Metro Cntr via Mississippi,1316714,SA,115543281
a_11  2,11,1,Lakewood Commons,1316724,SA,115543286
a_11  1,11,1,Lakewood Commons,1316724,SA,115543287
a_11  5,11,1,Lakewood Commons,1316724,SA,115543284
a_11  3,11,1,Lakewood Commons,1316724,SA,115543285
a_11  7,11,1,Lakewood Commons,1316724,SA,115543288
a_11  3,11,1,Lakewood Commons via Mosier Pl,1316723,SA,115543289
a_59  1,59,1,Coal Mine/Bowles,1317116,WK,115553613
a_A  3,A,0,Denver Airport,1317213,MT,115555857
a_205  2,205,1,Dtwn Boulder,1317925,SA,115564519
a_FMR 13,FMR,0,Free MetroRide Union Stn,1318323,WK,115568878
a_93L  2,93L,1,Thornton PnR via Thornton Crossroads,1317200,SA,115555549
a_402L  1,402L,0,Park Meadows Mall,1317047,WK,115551543
a_205  1,205,0,Gnprk/Lookout,1317922,SA,115564518
a_FMR 13,FMR,0,Free MetroRide Union Stn,1318323,WK,115568872
a_FMR 15,FMR,0,Free MetroRide Union Stn,1318323,WK,115568873
a_FMR 11,FMR,0,Free MetroRide Union Stn,1318323,WK,115568870
a_FMR 14,FMR,0,Free MetroRide Union Stn,1318323,WK,115568871
a_FMR 11,FMR,0,Free MetroRide Union Stn,1318323,WK,115568876
a_FMR 14,FMR,0,Free MetroRide Union Stn,1318323,WK,115568877
a_FMR 12,FMR,0,Free MetroRide Union Stn,1318323,WK,115568874
a_FMR 16,FMR,0,Free MetroRide Union Stn,1318323,WK,115568875
a_7  1,7,1,38th & Blake Stn,1317144,WK,115554178
a_107 25,107R,1,R Line Lincoln Station,1316704,SA,115563707
a_326  1,326,0,Park Ridge 326 Main 326 FREE,1317946,WK,115565099
a_326  2,326,0,Park Ridge 326 Main 326 FREE,1317946,WK,115565098
a_327  2,326,1,Bross/8th,1317947,SA,115565097
a_327  2,326,1,Bross/8th,1317947,SA,115565096
a_327  2,326,1,Bross/8th,1317947,SA,115565095
a_103 71,103W,0,W-Line Union Station,1316670,SA,115563258
a_327  2,326,1,Bross/8th,1317947,SA,115565093
a_327  2,326,1,Bross/8th,1317947,SA,115565092
a_327  2,326,1,Bross/8th,1317947,SA,115565091
a_327  2,326,1,Bross/8th,1317947,SA,115565090
a_51  4,51,0,US36 & Sheridan,1317091,SU,115553225
a_83 11,83L,0,Nine Mile,1317178,WK,115555014
a_51  1,51,1,Bear Valley,1317095,SU,115553227
a_51  3,51,1,Bear Valley,1317095,SU,115553226
a_51  4,51,0,US36 & Sheridan,1317091,SU,115553221
a_51  2,51,0,US36 & Sheridan,1317091,SU,115553220
a_51  1,51,0,US36 & Sheridan,1317091,SU,115553223
a_43  1,43,0,Central Park via MLK Blvd,1317065,SU,115552047
a_35  1,35,1,Wads/Hampden PnR,1318275,WK,115568372
a_51  4,51,1,Bear Valley,1317095,SU,115553229
a_83  5,83L,0,Nine Mile,1317180,WK,115555016
a_48  1,48,1,Civic Center via  E 48th,1317081,WK,115552906
a_121  3,121,0,40th & Airport Stn via Montbello,1316802,SU,115545026
a_323  2,323,1,Bent/Hover 323 FREE,1317943,SA,115564942
a_323  1,323,1,Bent/Hover 323 FREE,1317943,SA,115564943
a_323  2,323,0,Pace/17th 323 Free,1317942,SA,115564940
a_83  3,83L,0,Nine Mile,1317178,WK,115555017
a_323  2,323,1,Bent/Hover 323 FREE,1317943,SA,115564946
a_323  1,323,1,Bent/Hover 323 FREE,1317943,SA,115564947
a_323  2,323,1,Bent/Hover 323 FREE,1317943,SA,115564944
a_323  1,323,1,Bent/Hover 323 FREE,1317943,SA,115564945
a_83 10,83L,0,Nine Mile,1317181,WK,115555010
a_323  2,323,1,Bent/Hover 323 FREE,1317943,SA,115564948
a_323  1,323,1,Bent/Hover 323 FREE,1317943,SA,115564949
a_65  2,65,1,Southmoor via Monaco,1317133,SA,115553829
a_FREE 85,FREE,1,Free MallRide Union Station,1318340,SA,115569172
a_83  9,83L,0,Nine Mile,1317178,WK,115555011
a_105  5,105,1,Southmoor Via Havana,1316697,SA,115542223
a_105  4,105,1,Southmoor Via Havana,1316697,SA,115542222
a_105  5,105,1,Southmoor Via Havana,1316697,SA,115542221
a_FREE 13,FREE,1,Free MallRide Union Station,1318341,SA,115569173
a_105  3,105,1,Southmoor Via Havana,1316697,SA,115542227
a_105  2,105,1,Southmoor Via Havana,1316697,SA,115542226
a_105  3,105,1,Southmoor Via Havana,1316697,SA,115542225
a_16  2,16,0,Broadway,1316887,WK,115547616
a_16  6,16,0,Broadway,1316887,WK,115547619
a_16  1,16,0,Broadway,1316887,WK,115547618
a_105  4,105,1,Southmoor Via Havana,1316697,SA,115542229
a_83  7,83L,0,Nine Mile,1317178,WK,115555013
a_104L 62,104L,0,Denver Airport Station via Thornton Crossroads,1317897,SU,115564163
a_7  4,7,0,Northglenn & 112th Station,1317143,WK,115554172
a_FF 13,FF1,0,Union Station All-Station,1318032,WK,115565897
a_FF 11,FF1,0,Union Station All-Station,1318010,WK,115565896
a_FF 13,FF1,0,Union Station All-Station,1318010,WK,115565895
a_FF 14,FF2,0,Union Station Express,1318020,WK,115565894
a_FF 15,FF2,0,Union Station Express,1318009,WK,115565893
a_FF 26,FF2,0,Union Station Express,1318019,WK,115565892
a_FF 12,FF5,0,Anschutz Medical Campus,1318034,WK,115565891
a_FF 58,FF5,0,Anschutz Medical Campus,1318034,WK,115565890
a_FREE 84,FREE,1,Free MallRide Union Station,1318340,SA,115569177
a_FF 32,FF5,0,Anschutz Medical Campus,1318034,WK,115565899
a_FF  8,FF1,0,Union Station All-Station,1318010,WK,115565898
a_101 51,101H,1,H-Line Florida,1317892,FR,115561398
a_105  9,105,1,Southmoor Via Havana,1316697,WK,115542472
a_113 31,113G,1,Wheat Ridge Ward Station,1316747,SU,115543932
a_113 30,113G,1,Wheat Ridge Ward Station,1316747,SU,115543933
a_113 31,113G,1,Wheat Ridge Ward Station,1316747,SU,115543934
a_113 32,113G,1,Wheat Ridge Ward Station,1316747,SU,115543935
a_113 30,113G,1,Wheat Ridge Ward Station,1316747,SU,115543936
a_101 96,101E,0,E-Line Union Station,1329694,SA_3787,115786107
a_101 93,101E,0,E-Line Union Station,1329694,SA_3787,115786108
a_101 95,101E,0,E-Line Union Station,1329694,SA_3787,115786109
a_101 51,101H,1,H-Line Florida,1317892,FR,115561392
a_101 52,101H,1,H-Line Florida,1317892,FR,115561393
a_101 51,101H,1,H-Line Florida,1317892,FR,115561394
a_101 52,101H,1,H-Line Florida,1317892,FR,115561395
a_101 51,101H,1,H-Line Florida,1317892,FR,115561396
a_51  5,51,1,Englewood Stn,1317099,WK,115553314
a_30  3,30,0,Decatur Station,1318350,SU,115570135
a_40  3,40,0,40th & Colorado Stn via Colorado Blvd,1317039,SU,115551293
a_30  1,30,0,Decatur Station,1318350,SU,115570132
a_30  7,30,0,Decatur Station,1318350,SU,115570133
a_46  1,46,1,Southmoor,1317076,SA,115552656
a_324  4,324,0,Park Ridge/Main 324 FREE,1317944,WK,115565018
a_30  6,30,0,Decatur Station,1318350,SU,115570130
a_30  2,30,1,Littleton Stn,1318353,SU,115570217
a_30  4,30,0,Decatur Station,1318350,SU,115570131
a_326  1,326,0,Park Ridge 326 Main 326 FREE,1317946,WK,115565117
a_43  4,43,1,Auraria Downtown,1317066,SA,115551983
a_15  3,15,0,Tower Rd,1316838,SU,115546256
a_15 10,15,0,Billings via E Colfax Ave,1316842,SU,115546257
a_15 11,15,0,Tower Rd,1316838,SU,115546254
a_15  1,15,0,Billings via E Colfax Ave,1316843,SU,115546255
a_15  2,15,0,Tower Rd,1316838,SU,115546252
a_15  6,15,0,Tower Rd,1316838,SU,115546253
a_15  3,15,0,Billings via E Colfax Ave,1316843,SU,115546250
a_15  6,15,0,Billings via E Colfax Ave,1316843,SU,115546251
a_0  4,0,0,Union Station,1316568,SA,115538296
a_15  8,15,0,Billings via E Colfax Ave,1316842,SU,115546258
a_15  8,15,0,Tower Rd,1316841,SU,115546259
a_0  3,0,0,Union Station,1316568,WK,115538518
a_0  5,0,0,Union Station,1316568,WK,115538519
a_0  1,0,0,Union Station,1316570,WK,115538514
a_0  4,0,0,Union Station,1316568,WK,115538515
a_0  8,0,0,Union Station,1316568,WK,115538516
a_0  9,0,0,Union Station,1316568,WK,115538517
a_0  3,0,0,Union Station,1316568,WK,115538510
a_0  7,0,0,Union Station,1316570,WK,115538511
a_0  3,0,0,Union Station,1316570,WK,115538512
a_0  5,0,0,Union Station,1316570,WK,115538513
a_83  4,83L,1,Downtown Civic Center,1317183,SU,115554949
a_83  5,83L,1,Downtown Civic Center,1317183,SU,115554948
a_101 96,101E,0,E-Line Union Station,1329651,MT_3787,115783338
a_101 93,101E,0,E-Line Union Station,1329651,MT_3787,115783339
a_101 98,101E,0,E-Line Union Station,1329651,MT_3787,115783334
a_83  4,83L,1,Downtown Civic Center,1317185,SU,115554940
a_101 93,101E,0,E-Line Union Station,1329651,MT_3787,115783336
a_101 98,101E,0,E-Line Union Station,1329651,MT_3787,115783337
a_101 91,101E,0,E-Line Union Station,1329651,SA_3787,115783882
a_101 98,101E,0,E-Line Union Station,1329654,MT_3787,115783331
a_101 96,101E,0,E-Line Union Station,1329651,MT_3787,115783332
a_83  5,83L,1,Downtown Civic Center,1317185,SU,115554946
a_21  3,21,0,Aurora Metro Cntr via Evans,1318249,SA,115567947
a_21  1,21,0,Aurora Metro Cntr via Evans,1318248,SA,115567946
a_21  4,21,0,Aurora Metro Cntr via Evans,1318249,SA,115567945
a_21  5,21,0,Aurora Metro Cntr via Evans,1318249,SA,115567944
a_21  5,21,0,Aurora Metro Cntr via Evans,1318249,SA,115567943
a_21  4,21,0,Aurora Metro Cntr via Evans,1318248,SA,115567942
a_21  7,21,0,Aurora Metro Cntr via Evans,1318249,SA,115567941
a_21  3,21,0,Aurora Metro Cntr via Evans,1318249,SA,115567940
a_36  3,36,1,Littleton,1318285,SA,115568410
a_326  1,326,0,Park Ridge 326 Main 326 FREE,1317946,WK,115565115
a_36  2,36,0,Evans,1318283,SU,115568412
a_36  1,36,0,Evans,1318283,SU,115568413
a_36  2,36,0,Evans,1318283,SU,115568414
a_36  1,36,0,Evans,1318283,SU,115568415
a_21  6,21,0,Aurora Metro Cntr via Evans,1318248,SA,115567949
a_21  3,21,0,Aurora Metro Cntr via Evans,1318249,SA,115567948
a_402L  2,402L,1,Mineral Stn,1317049,SA,115551502
a_104L 63,104L,1,Wagon Road PnR via Thornton Crossroads,1317904,SU,115564196
